temp,atemp,hum,windspeed,season,mnth,hr,weekday,holiday,workingday,weathersit,casual,registered,cnt
0.18,0.197,0.51,0.1642,1,1,21,0,0,0,1,6,22,28
0.2,0.2121,0.49,0.1343,1,1,22,0,0,0,2,2,19,21
0.2,0.2273,0.4,0.1045,1,1,23,0,0,0,2,0,18,18
0.2,0.197,0.47,0.2239,1,1,0,1,1,0,2,1,16,17
0.2,0.197,0.44,0.194,1,1,1,1,1,0,2,1,15,16
0.18,0.1667,0.43,0.2537,1,1,2,1,1,0,2,0,8,8
0.18,0.1818,0.43,0.194,1,1,3,1,1,0,2,0,2,2
0.18,0.197,0.43,0.1343,1,1,4,1,1,0,2,1,2,3
0.18,0.197,0.43,0.1642,1,1,5,1,1,0,2,0,1,1
0.18,0.1818,0.43,0.194,1,1,6,1,1,0,2,0,5,5
0.16,0.1818,0.5,0.1343,1,1,7,1,1,0,2,4,9,13
0.16,0.1515,0.47,0.2239,1,1,8,1,1,0,2,3,30,33
0.16,0.1515,0.47,0.2239,1,1,9,1,1,0,2,8,39,47
0.16,0.1515,0.5,0.2537,1,1,10,1,1,0,2,7,50,57
0.16,0.1515,0.55,0.194,1,1,11,1,1,0,2,9,55,64
0.18,0.197,0.47,0.1343,1,1,12,1,1,0,2,10,70,80
0.18,0.197,0.47,0.1343,1,1,13,1,1,0,2,13,80,93
0.18,0.2121,0.43,0.1045,1,1,14,1,1,0,2,12,74,86
0.2,0.2121,0.47,0.1642,1,1,15,1,1,0,2,21,72,93
0.2,0.2121,0.47,0.1642,1,1,16,1,1,0,2,6,76,82
0.2,0.197,0.51,0.194,1,1,17,1,1,0,1,4,67,71
0.18,0.1667,0.55,0.2537,1,1,18,1,1,0,2,7,85,92
0.18,0.1818,0.59,0.194,1,1,19,1,1,0,3,2,58,60
0.16,0.1515,0.8,0.194,1,1,20,1,1,0,3,4,29,33
0.16,0.1515,0.8,0.194,1,1,21,1,1,0,3,3,24,27
0.14,0.1212,0.93,0.2537,1,1,22,1,1,0,3,0,13,13
0.16,0.1364,0.86,0.2836,1,1,23,1,1,0,3,1,3,4
0.2,0.1818,0.86,0.3284,1,1,12,2,0,1,2,0,3,3
0.2,0.197,0.86,0.2239,1,1,13,2,0,1,2,0,22,22
0.22,0.2273,0.8,0.1642,1,1,14,2,0,1,2,2,26,28
0.22,0.2273,0.87,0.1642,1,1,15,2,0,1,2,3,32,35
0.22,0.2273,0.87,0.194,1,1,16,2,0,1,2,0,61,61
0.22,0.2273,0.82,0.194,1,1,17,2,0,1,2,1,124,125
0.22,0.2273,0.8,0.1642,1,1,18,2,0,1,2,1,132,133
0.22,0.2273,0.8,0.1343,1,1,19,2,0,1,2,1,98,99
0.22,0.2727,0.87,0.0,1,1,20,2,0,1,2,0,83,83
0.22,0.2424,0.93,0.1045,1,1,21,2,0,1,2,0,41,41
0.22,0.2576,0.93,0.0896,1,1,22,2,0,1,2,0,33,33
0.22,0.2727,0.93,0.0,1,1,23,2,0,1,2,1,19,20
0.22,0.2727,0.93,0.0,1,1,0,3,0,1,2,0,3,3
0.22,0.2273,0.93,0.1343,1,1,1,3,0,1,3,1,6,7
0.22,0.2273,0.93,0.1343,1,1,2,3,0,1,3,0,3,3
0.22,0.2273,0.93,0.1343,1,1,4,3,0,1,3,1,1,2
0.22,0.2576,0.93,0.0896,1,1,5,3,0,1,2,0,7,7
0.22,0.2576,0.93,0.0896,1,1,6,3,0,1,2,0,32,32
0.24,0.2576,0.92,0.1045,1,1,7,3,0,1,2,1,89,90
0.24,0.2576,0.93,0.1045,1,1,8,3,0,1,2,1,196,197
0.24,0.2576,0.93,0.1045,1,1,9,3,0,1,2,2,107,109
0.26,0.2727,0.93,0.1343,1,1,10,3,0,1,2,1,46,47
0.28,0.303,0.87,0.0896,1,1,11,3,0,1,2,5,47,52
0.3,0.3182,0.81,0.0896,1,1,12,3,0,1,2,5,65,70
0.4,0.4091,0.62,0.2836,1,1,13,3,0,1,1,11,67,78
0.4,0.4091,0.58,0.2537,1,1,14,3,0,1,1,7,68,75
0.4,0.4091,0.54,0.2836,1,1,15,3,0,1,1,4,78,82
0.38,0.3939,0.58,0.3881,1,1,16,3,0,1,1,10,94,104
0.36,0.3333,0.57,0.3284,1,1,17,3,0,1,1,7,190,197
0.34,0.3182,0.61,0.2836,1,1,18,3,0,1,1,5,156,161
0.32,0.2879,0.57,0.4179,1,1,19,3,0,1,1,4,108,112
0.32,0.303,0.49,0.2985,1,1,20,3,0,1,1,2,74,76
0.32,0.2879,0.49,0.4179,1,1,21,3,0,1,1,4,55,59
0.3,0.303,0.52,0.1642,1,1,22,3,0,1,1,6,53,59
0.3,0.2727,0.52,0.4627,1,1,23,3,0,1,1,1,27,28
0.26,0.2273,0.56,0.3881,1,1,0,4,0,1,1,5,8,13
0.26,0.2727,0.56,0.0,1,1,1,4,0,1,1,2,3,5
0.26,0.2727,0.56,0.0,1,1,2,4,0,1,1,0,2,2
0.26,0.2576,0.56,0.1642,1,1,3,4,0,1,1,0,1,1
0.26,0.2576,0.56,0.1642,1,1,4,4,0,1,1,0,1,1
0.24,0.2273,0.6,0.2239,1,1,5,4,0,1,1,0,6,6
0.22,0.2121,0.6,0.2239,1,1,6,4,0,1,1,0,35,35
0.22,0.2121,0.55,0.2239,1,1,7,4,0,1,1,1,100,101
0.22,0.2121,0.55,0.2836,1,1,8,4,0,1,1,2,247,249
0.24,0.2273,0.52,0.2239,1,1,9,4,0,1,2,3,140,143
0.26,0.2273,0.48,0.2985,1,1,10,4,0,1,1,1,56,57
0.28,0.2727,0.45,0.1642,1,1,11,4,0,1,2,5,63,68
0.3,0.3333,0.42,0.0,1,1,12,4,0,1,2,7,77,84
0.28,0.2879,0.45,0.1045,1,1,13,4,0,1,2,12,86,98
0.3,0.303,0.45,0.1343,1,1,14,4,0,1,2,6,75,81
0.32,0.3182,0.45,0.194,1,1,15,4,0,1,2,8,62,70
0.3,0.303,0.49,0.1343,1,1,16,4,0,1,2,8,83,91
0.3,0.3182,0.49,0.1045,1,1,17,4,0,1,2,8,207,215
0.26,0.2576,0.56,0.194,1,1,18,4,0,1,2,1,184,185
0.26,0.2273,0.56,0.3284,1,1,19,4,0,1,1,6,146,152
0.26,0.2424,0.6,0.2836,1,1,20,4,0,1,2,2,124,126
0.24,0.2273,0.6,0.2537,1,1,21,4,0,1,2,3,54,57
0.24,0.2121,0.65,0.2836,1,1,22,4,0,1,2,0,56,56
0.24,0.2121,0.65,0.3284,1,1,23,4,0,1,2,3,28,31
0.24,0.2273,0.7,0.2537,1,1,0,5,0,1,2,1,20,21
0.24,0.2273,0.7,0.2537,1,1,1,5,0,1,2,0,6,6
0.24,0.2424,0.75,0.1642,1,1,2,5,0,1,3,0,2,2
0.22,0.2121,0.8,0.2985,1,1,3,5,0,1,3,0,1,1
0.22,0.2576,0.87,0.0896,1,1,4,5,0,1,2,0,1,1
0.24,0.197,0.6,0.4179,1,1,5,5,0,1,1,1,4,5
0.22,0.2121,0.55,0.2537,1,1,6,5,0,1,1,0,27,27
0.2,0.1818,0.51,0.2836,1,1,7,5,0,1,1,2,66,68
0.2,0.1818,0.47,0.3284,1,1,8,5,0,1,1,7,210,217
0.2,0.1818,0.51,0.3582,1,1,9,5,0,1,1,7,159,166
0.2,0.1667,0.47,0.4627,1,1,10,5,0,1,1,6,57,63
0.22,0.1818,0.41,0.4627,1,1,11,5,0,1,1,6,53,59
0.22,0.1818,0.27,0.5821,1,1,12,5,0,1,1,11,67,78
0.2,0.1515,0.21,0.5821,1,1,13,5,0,1,1,8,65,73
0.2,0.1515,0.25,0.5224,1,1,14,5,0,1,1,6,56,62
0.16,0.1212,0.26,0.4478,1,1,15,5,0,1,1,4,61,65
0.16,0.1364,0.26,0.3582,1,1,16,5,0,1,1,0,97,97
0.14,0.1212,0.28,0.3582,1,1,17,5,0,1,1,10,151,161
0.12,0.1212,0.3,0.2537,1,1,18,5,0,1,1,1,119,120
0.12,0.1061,0.3,0.3284,1,1,19,5,0,1,1,3,93,96
0.1,0.0758,0.33,0.4179,1,1,20,5,0,1,1,1,52,53
0.08,0.0758,0.38,0.2836,1,1,21,5,0,1,1,0,41,41
0.06,0.0303,0.41,0.3881,1,1,22,5,0,1,1,1,33,34
0.06,0.0455,0.38,0.3284,1,1,23,5,0,1,1,0,27,27
0.04,0.0303,0.45,0.2537,1,1,0,6,0,0,1,0,13,13
0.04,0.0,0.41,0.3881,1,1,1,6,0,0,2,3,9,12
0.04,0.0303,0.41,0.2537,1,1,2,6,0,0,2,0,11,11
0.04,0.0303,0.41,0.2836,1,1,3,6,0,0,2,1,6,7
0.02,0.0152,0.48,0.2985,1,1,4,6,0,0,2,0,3,3
0.02,0.0303,0.44,0.2239,1,1,6,6,0,0,2,0,2,2
0.02,0.0152,0.44,0.2836,1,1,7,6,0,0,1,0,8,8
0.02,0.0,0.44,0.3284,1,1,8,6,0,0,1,1,26,27
0.04,0.0303,0.41,0.2537,1,1,9,6,0,0,1,3,37,40
0.04,0.0606,0.41,0.1642,1,1,10,6,0,0,2,3,50,53
0.06,0.0758,0.38,0.1343,1,1,11,6,0,0,2,4,59,63
0.06,0.1061,0.38,0.1045,1,1,12,6,0,0,2,10,60,70
0.08,0.1667,0.35,0.0,1,1,13,6,0,0,1,12,72,84
0.1,0.1364,0.33,0.1045,1,1,14,6,0,0,1,11,64,75
0.12,0.1515,0.28,0.0,1,1,15,6,0,0,1,10,93,103
0.12,0.1364,0.28,0.194,1,1,16,6,0,0,1,11,72,83
0.12,0.197,0.28,0.0,1,1,17,6,0,0,1,8,59,67
0.08,0.0909,0.35,0.194,1,1,18,6,0,0,1,0,54,54
0.08,0.1061,0.35,0.1343,1,1,19,6,0,0,1,6,53,59
0.06,0.0758,0.45,0.1642,1,1,20,6,0,0,1,1,44,45
0.06,0.1061,0.41,0.0896,1,1,21,6,0,0,1,0,39,39
0.06,0.1515,0.49,0.0,1,1,22,6,0,0,1,7,23,30
0.04,0.0758,0.57,0.1045,1,1,23,6,0,0,1,2,31,33
0.04,0.0758,0.57,0.1045,1,1,0,0,0,0,1,2,20,22
0.04,0.0758,0.57,0.1045,1,1,1,0,0,0,1,1,12,13
0.02,0.0606,0.62,0.1343,1,1,2,0,0,0,1,3,15,18
0.02,0.0606,0.62,0.1343,1,1,3,0,0,0,1,1,4,5
0.04,0.0758,0.57,0.1045,1,1,5,0,0,0,2,0,3,3
0.04,0.0758,0.57,0.1045,1,1,6,0,0,0,2,0,1,1
0.08,0.1061,0.58,0.1642,1,1,7,0,0,0,1,1,1,2
0.06,0.0758,0.62,0.1642,1,1,8,0,0,0,1,2,17,19
0.1,0.0758,0.54,0.3582,1,1,9,0,0,0,1,3,25,28
0.14,0.1061,0.46,0.3881,1,1,10,0,0,0,1,7,51,58
0.14,0.1364,0.43,0.2239,1,1,11,0,0,0,1,22,77,99
0.16,0.1212,0.37,0.4627,1,1,12,0,0,0,1,24,92,116
0.14,0.1061,0.33,0.3881,1,1,13,0,0,0,1,12,75,87
0.16,0.1364,0.28,0.3582,1,1,14,0,0,0,1,17,93,110
0.16,0.1364,0.28,0.3582,1,1,15,0,0,0,1,13,64,77
0.16,0.1364,0.26,0.3284,1,1,16,0,0,0,1,9,56,65
0.14,0.1061,0.26,0.3881,1,1,17,0,0,0,1,5,50,55
0.12,0.1212,0.3,0.2537,1,1,18,0,0,0,1,5,44,49
0.12,0.1212,0.3,0.2836,1,1,19,0,0,0,1,5,45,50
0.1,0.1061,0.36,0.2537,1,1,20,0,0,0,1,4,31,35
0.1,0.1061,0.36,0.194,1,1,21,0,0,0,1,5,20,25
0.08,0.0909,0.38,0.194,1,1,22,0,0,0,1,5,23,28
0.06,0.0606,0.41,0.2239,1,1,23,0,0,0,1,4,17,21
0.06,0.0606,0.41,0.194,1,1,0,1,0,1,1,0,7,7
0.04,0.0455,0.45,0.194,1,1,1,1,0,1,1,0,1,1
0.04,0.0303,0.45,0.2537,1,1,3,1,0,1,1,0,1,1
0.02,0.0606,0.48,0.1343,1,1,4,1,0,1,1,0,1,1
0.02,0.0606,0.48,0.1343,1,1,5,1,0,1,1,0,5,5
0.02,0.0758,0.48,0.0896,1,1,6,1,0,1,1,0,15,15
0.02,0.1212,0.48,0.0,1,1,7,1,0,1,1,5,79,84
0.04,0.1364,0.49,0.0,1,1,8,1,0,1,1,6,171,177
0.06,0.1515,0.41,0.0,1,1,9,1,0,1,1,4,98,102
0.1,0.1364,0.42,0.0,1,1,10,1,0,1,1,6,34,40
0.1,0.1212,0.46,0.1343,1,1,11,1,0,1,1,3,43,46
0.12,0.1364,0.42,0.194,1,1,12,1,0,1,2,11,52,63
0.14,0.1364,0.43,0.2239,1,1,13,1,0,1,2,6,54,60
0.14,0.1364,0.46,0.2239,1,1,14,1,0,1,2,2,43,45
0.16,0.1667,0.4,0.1642,1,1,15,1,0,1,1,7,50,57
0.16,0.1515,0.47,0.2537,1,1,16,1,0,1,1,4,66,70
0.14,0.1212,0.5,0.2537,1,1,17,1,0,1,1,6,178,184
0.14,0.1364,0.59,0.194,1,1,18,1,0,1,1,8,145,153
0.14,0.1515,0.54,0.1642,1,1,19,1,0,1,1,5,101,106
0.14,0.1364,0.59,0.194,1,1,20,1,0,1,1,1,80,81
0.14,0.1515,0.63,0.1642,1,1,21,1,0,1,1,6,53,59
0.14,0.1364,0.63,0.2239,1,1,22,1,0,1,2,3,32,35
0.16,0.1515,0.64,0.2537,1,1,23,1,0,1,2,3,21,24
0.16,0.1364,0.69,0.2836,1,1,0,2,0,1,2,3,6,9
0.16,0.1667,0.69,0.1642,1,1,1,2,0,1,2,0,5,5
0.16,0.1515,0.69,0.2239,1,1,2,2,0,1,1,0,2,2
0.14,0.1667,0.74,0.1045,1,1,4,2,0,1,1,0,1,1
0.14,0.1364,0.74,0.2239,1,1,5,2,0,1,1,0,9,9
0.16,0.1818,0.74,0.1045,1,1,6,2,0,1,1,1,35,36
0.16,0.1515,0.74,0.2239,1,1,7,2,0,1,1,5,103,108
0.16,0.1818,0.74,0.1343,1,1,8,2,0,1,2,5,233,238
0.2,0.2273,0.64,0.0896,1,1,9,2,0,1,2,10,134,144
0.22,0.2424,0.6,0.1045,1,1,10,2,0,1,2,6,49,55
0.24,0.2424,0.6,0.1343,1,1,11,2,0,1,2,6,55,61
0.26,0.2879,0.56,0.0896,1,1,12,2,0,1,2,21,85,106
0.26,0.2727,0.56,0.1343,1,1,13,2,0,1,2,21,72,93
0.3,0.3333,0.45,0.0,1,1,14,2,0,1,2,11,57,68
0.32,0.3485,0.42,0.0,1,1,15,2,0,1,2,21,63,84
0.32,0.3485,0.42,0.0,1,1,16,2,0,1,2,14,102,116
0.3,0.3333,0.45,0.0,1,1,17,2,0,1,1,14,208,222
0.3,0.3182,0.49,0.0896,1,1,18,2,0,1,2,7,218,225
0.26,0.2576,0.65,0.1642,1,1,19,2,0,1,2,13,133,146
0.24,0.2273,0.65,0.194,1,1,20,2,0,1,1,16,103,119
0.24,0.2273,0.65,0.194,1,1,21,2,0,1,1,5,40,45
0.22,0.2273,0.64,0.1642,1,1,22,2,0,1,1,4,49,53
0.22,0.2273,0.64,0.1642,1,1,23,2,0,1,2,3,37,40
0.22,0.2273,0.69,0.1343,1,1,0,3,0,1,2,3,14,17
0.24,0.2424,0.65,0.1343,1,1,1,3,0,1,2,0,5,5
0.22,0.2273,0.69,0.194,1,1,2,3,0,1,3,3,7,10
0.2,0.1818,0.86,0.2836,1,1,5,3,0,1,3,0,1,1
0.2,0.1818,0.86,0.2836,1,1,6,3,0,1,3,0,8,8
0.22,0.2121,0.87,0.2985,1,1,7,3,0,1,3,1,29,30
0.22,0.2121,0.87,0.2985,1,1,8,3,0,1,3,3,69,72
0.22,0.2121,0.87,0.2985,1,1,9,3,0,1,3,3,55,58
0.22,0.2121,0.93,0.2836,1,1,10,3,0,1,3,2,26,28
0.22,0.197,0.93,0.3284,1,1,11,3,0,1,3,6,35,41
0.22,0.197,0.93,0.3284,1,1,12,3,0,1,3,7,41,48
0.22,0.197,0.93,0.3284,1,1,13,3,0,1,3,4,43,47
0.22,0.197,0.93,0.3582,1,1,14,3,0,1,3,0,36,36
0.22,0.1818,0.93,0.4627,1,1,15,3,0,1,3,1,42,43
0.22,0.197,0.93,0.3284,1,1,16,3,0,1,4,1,35,36
0.2,0.1818,0.93,0.3582,1,1,17,3,0,1,3,0,26,26
0.22,0.2273,0.55,0.194,1,1,16,4,0,1,1,1,23,24
0.22,0.2424,0.55,0.1045,1,1,17,4,0,1,1,2,82,84
0.2,0.2273,0.69,0.0896,1,1,18,4,0,1,1,3,101,104
0.2,0.2273,0.69,0.0896,1,1,19,4,0,1,1,3,76,79
0.18,0.2121,0.74,0.0896,1,1,20,4,0,1,1,4,55,59
0.18,0.2121,0.74,0.0896,1,1,21,4,0,1,1,2,36,38
0.18,0.2121,0.74,0.0896,1,1,22,4,0,1,1,0,27,27
0.18,0.197,0.8,0.1642,1,1,23,4,0,1,1,0,16,16
0.2,0.2121,0.75,0.1343,1,1,0,5,0,1,2,0,9,9
0.2,0.2121,0.75,0.1343,1,1,1,5,0,1,2,1,2,3
0.2,0.2121,0.75,0.1642,1,1,2,5,0,1,2,0,2,2
0.2,0.2273,0.75,0.1045,1,1,3,5,0,1,2,1,0,1
0.18,0.2121,0.8,0.1045,1,1,5,5,0,1,2,0,4,4
0.18,0.197,0.8,0.1343,1,1,6,5,0,1,2,0,16,16
0.16,0.197,0.86,0.0896,1,1,7,5,0,1,2,2,58,60
0.16,0.197,0.86,0.0896,1,1,8,5,0,1,2,2,155,157
0.18,0.2121,0.86,0.0896,1,1,9,5,0,1,3,6,95,101
0.18,0.2121,0.86,0.1045,1,1,10,5,0,1,3,0,49,49
0.18,0.2121,0.93,0.1045,1,1,11,5,0,1,3,0,30,30
0.18,0.2121,0.93,0.1045,1,1,12,5,0,1,3,1,28,29
0.18,0.2121,0.93,0.1045,1,1,13,5,0,1,3,0,31,31
0.22,0.2727,0.8,0.0,1,1,14,5,0,1,3,2,36,38
0.2,0.2576,0.86,0.0,1,1,15,5,0,1,2,1,40,41
0.22,0.2727,0.8,0.0,1,1,16,5,0,1,1,10,70,80
0.24,0.2424,0.75,0.1343,1,1,17,5,0,1,1,2,147,149
0.24,0.2273,0.75,0.194,1,1,18,5,0,1,1,2,107,109
0.24,0.2424,0.75,0.1343,1,1,19,5,0,1,2,5,84,89
0.24,0.2273,0.7,0.194,1,1,20,5,0,1,2,1,61,62
0.22,0.2273,0.75,0.1343,1,1,21,5,0,1,2,1,57,58
0.24,0.2121,0.65,0.3582,1,1,22,5,0,1,1,0,26,26
0.24,0.2273,0.6,0.2239,1,1,23,5,0,1,1,1,22,23
0.22,0.197,0.64,0.3582,1,1,0,6,0,0,1,2,26,28
0.22,0.2273,0.64,0.194,1,1,1,6,0,0,1,0,20,20
0.22,0.2273,0.64,0.1642,1,1,2,6,0,0,1,0,15,15
0.2,0.2121,0.64,0.1343,1,1,3,6,0,0,1,3,5,8
0.16,0.1818,0.69,0.1045,1,1,4,6,0,0,1,1,2,3
0.16,0.1818,0.64,0.1343,1,1,6,6,0,0,1,0,2,2
0.16,0.1818,0.59,0.1045,1,1,7,6,0,0,1,1,4,5
0.18,0.197,0.55,0.1642,1,1,8,6,0,0,1,3,31,34
0.18,0.2121,0.59,0.0896,1,1,9,6,0,0,1,0,34,34
0.18,0.2121,0.64,0.1045,1,1,10,6,0,0,2,4,51,55
0.18,0.197,0.64,0.1343,1,1,11,6,0,0,2,4,60,64
0.2,0.197,0.59,0.194,1,1,12,6,0,0,2,12,66,78
0.22,0.2273,0.55,0.1642,1,1,13,6,0,0,2,9,56,65
0.22,0.2273,0.6,0.1343,1,1,14,6,0,0,2,10,89,99
0.22,0.2121,0.69,0.2537,1,1,15,6,0,0,1,22,98,120
0.24,0.2424,0.6,0.1642,1,1,16,6,0,0,1,19,88,107
0.24,0.2879,0.6,0.0,1,1,17,6,0,0,1,9,82,91
0.22,0.2273,0.69,0.1343,1,1,18,6,0,0,1,9,59,68
0.22,0.2121,0.69,0.2537,1,1,19,6,0,0,2,6,52,58
0.18,0.2121,0.74,0.0896,1,1,20,6,0,0,1,1,42,43
0.18,0.2121,0.74,0.0896,1,1,21,6,0,0,1,1,35,36
0.16,0.197,0.8,0.0896,1,1,22,6,0,0,1,4,28,32
0.16,0.197,0.8,0.0896,1,1,23,6,0,0,1,3,30,33
0.16,0.1818,0.8,0.1045,1,1,0,0,0,0,1,0,33,33
0.14,0.2121,0.8,0.0,1,1,1,0,0,0,1,7,22,29
0.16,0.2273,0.8,0.0,1,1,2,0,0,0,1,1,10,11
0.14,0.2121,0.93,0.0,1,1,3,0,0,0,1,1,7,8
0.14,0.2121,0.93,0.0,1,1,4,0,0,0,1,0,1,1
0.14,0.2121,0.86,0.0,1,1,5,0,0,0,1,0,3,3
0.14,0.2121,0.86,0.0,1,1,7,0,0,0,1,0,3,3
0.14,0.2121,0.86,0.0,1,1,8,0,0,0,2,1,11,12
0.16,0.2273,0.8,0.0,1,1,9,0,0,0,2,4,34,38
0.18,0.2424,0.8,0.0,1,1,10,0,0,0,2,7,57,64
0.22,0.2727,0.75,0.0,1,1,11,0,0,0,1,9,50,59
0.3,0.3182,0.52,0.1045,1,1,12,0,0,0,1,10,87,97
0.28,0.2879,0.61,0.1045,1,1,13,0,0,0,1,13,71,84
0.28,0.303,0.61,0.0896,1,1,14,0,0,0,1,18,104,122
0.3,0.3333,0.56,0.0,1,1,15,0,0,0,1,14,95,109
0.3,0.3333,0.56,0.0,1,1,16,0,0,0,1,19,104,123
0.3,0.2879,0.56,0.194,1,1,17,0,0,0,1,6,71,77
0.26,0.2576,0.65,0.1642,1,1,18,0,0,0,1,8,57,65
0.26,0.2576,0.65,0.194,1,1,19,0,0,0,1,9,46,55
0.26,0.2727,0.65,0.1045,1,1,20,0,0,0,2,3,30,33
0.24,0.2424,0.7,0.1642,1,1,21,0,0,0,2,3,25,28
0.24,0.2273,0.7,0.194,1,1,22,0,0,0,2,2,19,21
0.24,0.2121,0.65,0.2836,1,1,23,0,0,0,2,5,16,21
0.24,0.2273,0.65,0.2239,1,1,0,1,0,1,2,1,6,7
0.22,0.2121,0.64,0.2537,1,1,1,1,0,1,1,2,5,7
0.22,0.2273,0.64,0.194,1,1,2,1,0,1,1,0,1,1
0.22,0.2273,0.64,0.194,1,1,3,1,0,1,1,0,2,2
0.2,0.197,0.59,0.2239,1,1,4,1,0,1,1,0,2,2
0.18,0.1667,0.64,0.2836,1,1,5,1,0,1,1,0,8,8
0.16,0.1364,0.69,0.3284,1,1,6,1,0,1,1,0,37,37
0.16,0.1364,0.64,0.2836,1,1,7,1,0,1,2,1,71,72
0.16,0.1364,0.59,0.2836,1,1,8,1,0,1,2,3,182,185
0.16,0.1364,0.59,0.2985,1,1,9,1,0,1,2,0,112,112
0.16,0.1515,0.59,0.194,1,1,10,1,0,1,2,1,68,69
0.16,0.1515,0.59,0.194,1,1,11,1,0,1,2,2,46,48
0.18,0.2121,0.55,0.1045,1,1,12,1,0,1,2,6,62,68
0.16,0.2273,0.59,0.0,1,1,13,1,0,1,2,2,52,54
0.18,0.197,0.55,0.1343,1,1,14,1,0,1,2,1,85,86
0.16,0.1818,0.59,0.1343,1,1,15,1,0,1,2,3,41,44
0.16,0.1818,0.56,0.194,1,1,16,1,0,1,2,3,83,86
0.16,0.1515,0.59,0.194,1,1,17,1,0,1,2,6,155,161
0.16,0.1515,0.55,0.2239,1,1,18,1,0,1,2,3,153,156
0.3,0.3182,0.61,0.1045,1,1,19,1,0,1,1,3,108,111
0.16,0.1667,0.59,0.1642,1,1,20,1,0,1,3,0,78,78
0.16,0.197,0.59,0.0896,1,1,21,1,0,1,3,3,53,56
0.16,0.1818,0.59,0.1045,1,1,22,1,0,1,2,0,34,34
0.16,0.197,0.64,0.0896,1,1,23,1,0,1,2,2,15,17
0.16,0.1818,0.64,0.1045,1,2,0,2,0,1,2,2,6,8
0.16,0.1818,0.69,0.1045,1,2,1,2,0,1,2,0,3,3
0.16,0.2273,0.69,0.0,1,2,2,2,0,1,2,0,2,2
0.16,0.2273,0.69,0.0,1,2,3,2,0,1,2,0,2,2
0.14,0.2121,0.93,0.0,1,2,5,2,0,1,3,0,3,3
0.14,0.2121,0.93,0.0,1,2,6,2,0,1,3,0,22,22
0.16,0.2273,0.93,0.0,1,2,7,2,0,1,3,0,52,52
0.16,0.2273,0.93,0.0,1,2,8,2,0,1,3,3,132,135
0.16,0.2273,0.93,0.0,1,2,9,2,0,1,2,2,114,116
0.16,0.2273,0.93,0.0,1,2,10,2,0,1,2,0,47,47
0.18,0.2424,0.86,0.0,1,2,11,2,0,1,2,2,49,51
0.2,0.2576,0.86,0.0,1,2,12,2,0,1,2,2,53,55
0.2,0.2576,0.86,0.0,1,2,13,2,0,1,2,3,49,52
0.22,0.2576,0.8,0.0896,1,2,14,2,0,1,2,5,49,54
0.24,0.2879,0.75,0.0,1,2,15,2,0,1,2,7,45,52
0.24,0.2424,0.75,0.1343,1,2,16,2,0,1,2,3,61,64
0.24,0.2879,0.75,0.0,1,2,17,2,0,1,2,4,172,176
0.24,0.2576,0.81,0.1045,1,2,18,2,0,1,2,3,165,168
0.24,0.2424,0.81,0.1343,1,2,19,2,0,1,2,3,105,108
0.22,0.2273,0.87,0.1343,1,2,20,2,0,1,2,5,69,74
0.22,0.2273,0.87,0.1343,1,2,21,2,0,1,2,0,64,64
0.22,0.2576,0.87,0.0896,1,2,22,2,0,1,2,2,34,36
0.2,0.197,0.93,0.194,1,2,23,2,0,1,3,1,15,16
0.22,0.2424,0.93,0.1045,1,2,0,3,0,1,3,0,2,2
0.22,0.2273,0.93,0.194,1,2,1,3,0,1,3,0,3,3
0.22,0.2273,0.93,0.1343,1,2,2,3,0,1,3,4,0,4
0.22,0.2273,0.93,0.1343,1,2,3,3,0,1,3,0,1,1
0.22,0.2121,0.93,0.2836,1,2,4,3,0,1,3,0,1,1
0.22,0.2424,0.93,0.1045,1,2,5,3,0,1,3,0,3,3
0.22,0.2424,0.93,0.1045,1,2,6,3,0,1,3,1,17,18
0.22,0.2121,0.93,0.2239,1,2,7,3,0,1,3,1,48,49
0.22,0.2121,0.93,0.2239,1,2,8,3,0,1,3,1,154,155
0.24,0.2576,0.93,0.0896,1,2,9,3,0,1,2,4,119,123
0.22,0.2727,1.0,0.0,1,2,10,3,0,1,2,2,59,61
0.24,0.2273,0.93,0.194,1,2,11,3,0,1,2,5,47,52
0.24,0.2273,0.93,0.2239,1,2,12,3,0,1,2,3,61,64
0.34,0.3333,0.93,0.1642,1,2,13,3,0,1,1,1,74,75
0.38,0.3939,0.82,0.3881,1,2,14,3,0,1,1,2,61,63
0.38,0.3939,0.76,0.3284,1,2,15,3,0,1,1,10,66,76
0.36,0.3333,0.71,0.2985,1,2,16,3,0,1,1,8,95,103
0.36,0.3182,0.53,0.5224,1,2,17,3,0,1,1,7,183,190
0.34,0.2879,0.42,0.5522,1,2,18,3,0,1,1,7,175,182
0.28,0.2424,0.45,0.4925,1,2,19,3,0,1,1,3,88,91
0.24,0.197,0.48,0.5522,1,2,20,3,0,1,1,4,71,75
0.22,0.197,0.47,0.3284,1,2,21,3,0,1,1,1,62,63
0.22,0.2121,0.44,0.2537,1,2,22,3,0,1,1,5,35,40
0.2,0.1667,0.44,0.4478,1,2,23,3,0,1,1,3,29,32
0.2,0.1667,0.4,0.4478,1,2,0,4,0,1,1,1,11,12
0.2,0.1515,0.44,0.5224,1,2,1,4,0,1,1,0,5,5
0.18,0.1667,0.43,0.2537,1,2,2,4,0,1,1,0,2,2
0.18,0.1667,0.43,0.2537,1,2,3,4,0,1,1,0,1,1
